fever,diarrhea,stomach pain,skin rash,cough,sniffles,short breath,headache,size,label
39.5,1,8,1,2,2,0,6,38.6,"['Gastrointestinal', 'Norovirus', '']"
37.0,1,8,2,2,1,0,3,45.0,"['Gastrointestinal', 'Food Poisoning', '']"
38.5,0,2,5,2,1,1,5,39.1,"['Allergy', 'External', 'Bee Allergy']"
39.2,0,1,5,3,4,0,5,40.8,"['Allergy', 'External', 'Pollen Allergy']"
38.8,1,1,1,1,2,0,6,38.8,"['Respiratory', 'Flu', '']"
37.5,0,1,2,1,2,0,3,31.2,"['Allergy', 'External', 'Pollen Allergy']"
37.9,1,7,3,1,1,0,5,40.6,"['Gastrointestinal', 'Food Poisoning', '']"
37.7,0,1,1,2,3,0,5,33.7,"['Respiratory', 'Flu', '']"
39.5,1,3,5,1,2,0,4,30.4,"['Allergy', 'External', 'Plastic Allergy']"
39.0,1,8,1,1,1,0,6,37.6,"['Gastrointestinal', 'Norovirus', '']"
39.5,0,2,5,1,1,0,4,32.4,"['Allergy', 'External', 'Plastic Allergy']"
37.6,0,1,1,3,3,0,3,33.5,"['Respiratory', 'Cold', '']"
40.5,0,1,5,1,1,1,2,36.0,"['Allergy', 'External', 'Bee Allergy']"
39.2,1,10,2,1,2,0,8,38.3,"['Gastrointestinal', 'Norovirus', '']"
42.0,0,3,2,5,3,0,9,41.0,"['Respiratory', 'Flu', '']"
38.4,0,1,1,1,1,0,3,41.4,"['Allergy', 'External', 'Pollen Allergy']"
36.4,0,3,3,1,1,0,2,35.3,"['Allergy', 'External', 'Bee Allergy']"
38.6,0,3,1,2,3,0,5,34.7,"['Respiratory', 'Cold', '']"
38.0,0,2,1,5,3,0,3,37.2,"['Respiratory', 'Covid', '']"
36.3,1,7,1,3,1,0,5,38.5,"['Gastrointestinal', 'Food Poisoning', '']"
37.4,1,6,2,1,2,0,2,36.0,"['Gastrointestinal', 'Food Poisoning', '']"
36.7,1,5,5,2,1,0,2,41.1,"['Allergy', 'Food Allergy', 'Milk Allergy']"
38.4,0,1,4,2,5,0,6,40.7,"['Allergy', 'External', 'Pollen Allergy']"
34.9,1,5,1,1,1,0,1,36.5,"['Gastrointestinal', 'Food Poisoning', '']"
38.6,0,1,2,2,2,0,5,38.5,"['Allergy', 'External', 'Pollen Allergy']"
39.3,1,1,2,2,4,0,3,37.5,"['Allergy', 'External', 'Pollen Allergy']"
37.3,0,1,2,3,3,1,1,40.9,"['Allergy', 'External', 'Pollen Allergy']"
38.2,0,3,2,4,5,0,4,34.7,"['Allergy', 'External', 'Pollen Allergy']"
40.0,1,2,2,4,3,1,5,33.2,"['Respiratory', 'Covid', '']"
39.1,0,2,1,5,5,0,3,31.4,"['Respiratory', 'Cold', '']"
36.8,0,6,1,1,1,0,3,39.4,"['Gastrointestinal', 'Norovirus', '']"
36.1,0,1,3,2,1,0,2,31.4,"['Allergy', 'External', 'Bee Allergy']"
36.5,0,3,1,4,1,1,5,35.8,"['Respiratory', 'Covid', '']"
39.2,1,8,3,1,2,0,6,45.0,"['Gastrointestinal', 'Norovirus', '']"
36.7,1,8,4,3,3,1,4,34.7,"['Allergy', 'Food Allergy', 'Fish Allergy']"
38.8,0,1,1,4,4,0,4,38.8,"['Respiratory', 'Cold', '']"
38.2,0,2,2,2,1,0,4,33.8,"['Respiratory', 'Flu', '']"
38.0,1,8,4,3,2,0,6,41.8,"['Gastrointestinal', 'Food Poisoning', '']"
37.1,1,6,3,1,2,0,2,35.0,"['Gastrointestinal', 'Food Poisoning', '']"
41.6,0,1,1,4,2,0,7,36.7,"['Respiratory', 'Flu', '']"
36.3,0,5,1,2,1,0,4,39.5,"['Allergy', 'Food Allergy', 'Fish Allergy']"
39.1,0,8,1,1,2,0,5,39.6,"['Gastrointestinal', 'Norovirus', '']"
38.7,0,4,4,1,2,0,2,42.6,"['Allergy', 'Food Allergy', 'Milk Allergy']"
41.1,0,2,3,3,2,0,7,34.0,"['Respiratory', 'Flu', '']"
38.9,0,2,5,1,2,1,3,35.5,"['Allergy', 'External', 'Bee Allergy']"
41.8,0,2,1,4,4,0,7,38.5,"['Respiratory', 'Flu', '']"
38.1,0,2,1,4,4,0,2,32.5,"['Respiratory', 'Cold', '']"
38.3,0,1,1,5,4,0,2,32.1,"['Respiratory', 'Cold', '']"
39.1,0,1,5,2,2,1,3,33.7,"['Allergy', 'External', 'Bee Allergy']"
35.3,1,2,3,1,1,0,1,39.4,"['Allergy', 'Food Allergy', 'Milk Allergy']"
38.4,0,4,5,3,4,0,5,30.7,"['Allergy', 'External', 'Pollen Allergy']"
36.9,0,1,1,2,4,0,1,39.3,"['Allergy', 'External', 'Pollen Allergy']"
39.0,0,1,1,3,2,1,4,36.8,"['Respiratory', 'Covid', '']"
38.7,0,2,2,3,4,0,6,39.5,"['Respiratory', 'Cold', '']"
37.5,0,1,5,2,1,0,2,36.3,"['Allergy', 'External', 'Bee Allergy']"
36.8,1,5,4,1,1,0,2,31.9,"['Allergy', 'Food Allergy', 'Fish Allergy']"
37.4,0,2,5,2,3,0,3,34.1,"['Allergy', 'External', 'Plastic Allergy']"
38.9,0,3,3,1,1,1,3,36.7,"['Allergy', 'External', 'Bee Allergy']"
36.5,0,3,3,2,2,1,2,30.2,"['Allergy', 'External', 'Bee Allergy']"
38.6,1,8,5,1,2,0,3,45.0,"['Allergy', 'Food Allergy', 'Milk Allergy']"
40.8,0,1,5,3,1,0,1,37.2,"['Allergy', 'External', 'Bee Allergy']"
39.6,1,8,2,1,3,0,4,28.6,"['Gastrointestinal', 'Norovirus', '']"
40.9,0,1,2,3,2,1,6,39.7,"['Respiratory', 'Flu', '']"
42.0,0,2,2,5,2,0,7,38.7,"['Respiratory', 'Flu', '']"
39.5,0,3,1,2,3,1,4,29.1,"['Respiratory', 'Flu', '']"
39.5,0,3,1,5,5,0,6,39.9,"['Respiratory', 'Cold', '']"
38.2,0,4,5,2,2,1,2,34.0,"['Allergy', 'External', 'Bee Allergy']"
40.4,0,1,1,2,1,0,6,30.5,"['Respiratory', 'Flu', '']"
36.5,1,6,5,2,1,1,1,33.6,"['Allergy', 'Food Allergy', 'Milk Allergy']"
36.4,0,8,4,1,1,1,2,42.7,"['Allergy', 'Food Allergy', 'Milk Allergy']"
38.6,1,1,5,1,1,0,3,36.6,"['Allergy', 'External', 'Plastic Allergy']"
37.8,0,2,5,2,1,0,3,38.2,"['Allergy', 'External', 'Bee Allergy']"
38.2,1,4,4,4,2,0,3,32.0,"['Allergy', 'External', 'Plastic Allergy']"
39.0,1,10,1,2,1,0,5,38.7,"['Gastrointestinal', 'Norovirus', '']"
39.6,0,1,1,2,2,0,3,34.3,"['Respiratory', 'Flu', '']"
38.3,1,2,4,5,2,1,2,40.6,"['Respiratory', 'Covid', '']"
39.1,0,1,1,2,1,0,3,29.2,"['Allergy', 'External', 'Pollen Allergy']"
41.3,0,1,2,3,3,1,6,25.0,"['Respiratory', 'Flu', '']"
36.1,0,6,3,2,1,1,2,34.4,"['Allergy', 'Food Allergy', 'Milk Allergy']"
35.6,1,3,4,1,2,0,4,31.6,"['Allergy', 'Food Allergy', 'Fish Allergy']"
34.9,1,4,3,1,1,0,2,30.5,"['Allergy', 'Food Allergy', 'Milk Allergy']"
36.7,0,2,1,2,3,0,2,33.0,"['Respiratory', 'Cold', '']"
38.7,1,9,1,3,1,0,5,31.6,"['Gastrointestinal', 'Norovirus', '']"
37.7,1,2,1,5,3,1,3,35.6,"['Respiratory', 'Covid', '']"
38.5,0,1,4,3,5,0,3,27.1,"['Allergy', 'External', 'Pollen Allergy']"
41.3,1,2,1,5,3,0,5,34.7,"['Respiratory', 'Cold', '']"
38.3,0,2,1,2,2,0,3,31.6,"['Respiratory', 'Flu', '']"
37.3,0,2,2,3,3,0,6,42.4,"['Respiratory', 'Cold', '']"
38.8,1,8,3,2,3,0,3,37.5,"['Gastrointestinal', 'Norovirus', '']"
37.2,1,7,2,4,2,0,4,40.7,"['Gastrointestinal', 'Food Poisoning', '']"
35.6,0,2,3,1,3,0,1,30.1,"['Allergy', 'Food Allergy', 'Milk Allergy']"
35.4,0,1,1,3,1,0,3,40.2,"['Respiratory', 'Cold', '']"
38.0,0,1,2,4,4,0,6,31.0,"['Respiratory', 'Cold', '']"
36.9,0,2,1,3,4,0,2,30.8,"['Respiratory', 'Cold', '']"
36.2,0,1,2,3,4,0,2,35.0,"['Respiratory', 'Covid', '']"
37.1,0,2,2,3,3,0,1,36.2,"['Respiratory', 'Cold', '']"
37.9,0,1,1,3,2,0,1,36.7,"['Respiratory', 'Cold', '']"
37.8,1,9,1,2,3,0,6,41.5,"['Gastrointestinal', 'Norovirus', '']"
39.9,1,9,2,1,1,0,6,31.7,"['Gastrointestinal', 'Norovirus', '']"
35.9,0,1,3,1,4,0,2,33.5,"['Allergy', 'External', 'Pollen Allergy']"
39.6,0,2,4,3,2,0,3,35.2,"['Allergy', 'External', 'Pollen Allergy']"
40.1,0,3,5,4,1,0,5,26.2,"['Allergy', 'External', 'Plastic Allergy']"
38.9,0,3,3,4,4,0,4,35.9,"['Allergy', 'External', 'Pollen Allergy']"
36.8,0,3,4,2,1,1,3,35.6,"['Allergy', 'External', 'Bee Allergy']"
38.7,0,3,1,4,5,0,6,36.0,"['Respiratory', 'Cold', '']"
36.9,0,1,1,4,2,0,4,27.4,"['Respiratory', 'Covid', '']"
36.6,1,7,2,1,2,0,4,42.7,"['Gastrointestinal', 'Norovirus', '']"
36.1,0,3,2,2,3,0,2,35.5,"['Allergy', 'Food Allergy', 'Milk Allergy']"
38.2,0,1,1,3,4,0,1,42.6,"['Allergy', 'External', 'Pollen Allergy']"
37.7,1,8,5,2,3,0,7,40.3,"['Allergy', 'Food Allergy', 'Fish Allergy']"
38.9,0,4,2,4,2,1,6,37.2,"['Respiratory', 'Covid', '']"
37.8,0,2,2,3,3,0,3,37.5,"['Respiratory', 'Flu', '']"
36.5,0,2,1,4,4,0,4,35.5,"['Respiratory', 'Cold', '']"
36.0,0,1,2,3,4,0,4,40.5,"['Respiratory', 'Cold', '']"
37.9,0,1,2,5,1,0,3,36.5,"['Respiratory', 'Covid', '']"
37.9,0,1,2,4,2,0,4,30.1,"['Allergy', 'External', 'Pollen Allergy']"
36.7,0,4,5,1,1,0,2,37.8,"['Allergy', 'External', 'Plastic Allergy']"
36.3,1,3,2,1,1,0,3,33.4,"['Allergy', 'Food Allergy', 'Milk Allergy']"
35.3,0,8,5,3,1,0,1,25.7,"['Allergy', 'Food Allergy', 'Milk Allergy']"
35.8,0,1,1,3,3,0,4,41.8,"['Respiratory', 'Cold', '']"
40.0,0,3,1,3,4,0,6,30.7,"['Respiratory', 'Flu', '']"
36.9,0,1,1,3,3,0,2,35.6,"['Respiratory', 'Cold', '']"
37.5,0,1,1,5,2,1,1,37.1,"['Respiratory', 'Covid', '']"
40.4,1,3,1,5,2,1,4,27.6,"['Respiratory', 'Covid', '']"
38.9,0,2,1,5,5,0,3,35.2,"['Respiratory', 'Cold', '']"
39.6,1,8,1,3,1,0,6,40.7,"['Gastrointestinal', 'Norovirus', '']"
37.3,0,2,3,5,3,0,4,45.0,"['Respiratory', 'Cold', '']"
37.5,1,7,1,1,1,0,4,34.1,"['Gastrointestinal', 'Norovirus', '']"
37.7,1,5,1,1,1,0,3,28.4,"['Gastrointestinal', 'Norovirus', '']"
36.7,0,2,2,5,4,0,4,33.7,"['Respiratory', 'Cold', '']"
39.3,0,1,5,1,2,1,2,32.9,"['Allergy', 'External', 'Bee Allergy']"
39.9,0,1,1,1,3,0,6,40.2,"['Respiratory', 'Flu', '']"
39.6,0,3,2,3,2,0,6,29.3,"['Respiratory', 'Flu', '']"
40.8,0,1,1,4,4,0,4,25.2,"['Respiratory', 'Cold', '']"
37.5,1,8,2,1,1,0,4,32.5,"['Gastrointestinal', 'Norovirus', '']"
38.4,1,1,2,3,4,0,2,35.9,"['Respiratory', 'Cold', '']"
37.3,0,1,2,2,1,0,3,42.5,"['Allergy', 'External', 'Pollen Allergy']"
40.6,1,3,1,4,2,0,8,27.3,"['Respiratory', 'Covid', '']"
39.6,0,3,3,3,4,0,2,33.6,"['Allergy', 'External', 'Pollen Allergy']"
38.4,0,2,2,1,1,0,2,25.0,"['Allergy', 'Food Allergy', 'Milk Allergy']"
36.9,0,5,5,2,4,0,4,33.5,"['Allergy', 'Food Allergy', 'Milk Allergy']"
38.8,0,1,1,5,1,0,1,32.9,"['Respiratory', 'Cold', '']"
39.7,0,2,1,5,2,1,8,39.7,"['Respiratory', 'Covid', '']"
36.5,0,1,1,4,3,0,4,31.7,"['Respiratory', 'Cold', '']"
36.9,0,1,1,3,3,0,4,30.3,"['Respiratory', 'Covid', '']"
37.2,0,1,1,2,2,1,1,34.0,"['Allergy', 'External', 'Pollen Allergy']"
37.8,0,3,4,1,1,1,2,28.7,"['Allergy', 'External', 'Bee Allergy']"
36.7,0,1,1,1,3,0,4,27.7,"['Respiratory', 'Cold', '']"
38.3,0,1,1,3,2,0,5,34.3,"['Respiratory', 'Flu', '']"
34.0,0,9,4,1,2,0,2,36.5,"['Allergy', 'Food Allergy', 'Milk Allergy']"
35.9,0,1,1,4,1,0,2,32.5,"['Respiratory', 'Covid', '']"
40.4,1,8,1,2,3,0,5,34.8,"['Gastrointestinal', 'Norovirus', '']"
37.8,1,3,1,4,4,0,5,29.9,"['Respiratory', 'Cold', '']"
38.0,0,2,5,2,1,0,1,29.7,"['Allergy', 'External', 'Bee Allergy']"
37.7,0,3,2,4,1,0,4,36.9,"['Respiratory', 'Flu', '']"
40.3,0,2,1,3,1,0,5,39.4,"['Respiratory', 'Covid', '']"
37.8,1,8,1,1,1,0,4,36.1,"['Gastrointestinal', 'Norovirus', '']"
36.8,0,1,1,1,2,0,3,40.4,"['Respiratory', 'Flu', '']"
37.6,0,2,1,3,2,0,3,37.3,"['Respiratory', 'Flu', '']"
40.0,0,2,1,5,5,0,8,36.6,"['Respiratory', 'Cold', '']"
38.3,0,1,4,2,2,0,3,39.7,"['Allergy', 'External', 'Plastic Allergy']"
37.7,1,8,3,3,1,0,2,35.2,"['Allergy', 'Food Allergy', 'Milk Allergy']"
38.9,1,4,2,4,4,0,6,36.3,"['Respiratory', 'Cold', '']"
37.0,0,1,2,2,1,0,2,34.5,"['Allergy', 'External', 'Pollen Allergy']"
40.6,0,3,1,4,5,0,6,27.7,"['Respiratory', 'Cold', '']"
38.8,0,1,3,4,5,1,2,35.5,"['Allergy', 'External', 'Pollen Allergy']"
38.8,1,2,2,3,2,0,5,33.8,"['Respiratory', 'Flu', '']"
39.4,0,1,1,3,2,0,3,39.2,"['Respiratory', 'Flu', '']"
39.5,0,3,1,2,3,0,6,36.8,"['Respiratory', 'Flu', '']"
37.2,0,2,2,3,4,0,4,44.0,"['Respiratory', 'Flu', '']"
38.7,0,3,2,3,1,0,1,33.0,"['Respiratory', 'Cold', '']"
36.3,1,4,2,1,1,1,4,35.8,"['Gastrointestinal', 'Food Poisoning', '']"
38.0,0,1,1,4,4,0,5,38.1,"['Respiratory', 'Cold', '']"
39.5,0,1,2,4,4,0,5,31.8,"['Respiratory', 'Cold', '']"
36.4,1,7,3,1,3,0,4,31.6,"['Allergy', 'Food Allergy', 'Milk Allergy']"
35.8,0,1,2,3,4,0,2,41.1,"['Respiratory', 'Cold', '']"
38.6,0,1,2,1,4,1,8,30.0,"['Respiratory', 'Flu', '']"
37.7,1,1,1,2,2,1,4,38.7,"['Respiratory', 'Flu', '']"
37.7,0,2,1,3,4,0,2,32.6,"['Respiratory', 'Cold', '']"
39.9,0,3,1,3,4,0,7,41.8,"['Respiratory', 'Cold', '']"
36.4,1,4,4,1,1,0,2,31.1,"['Gastrointestinal', 'Food Poisoning', '']"
39.3,0,1,4,1,1,1,4,32.8,"['Allergy', 'External', 'Bee Allergy']"
36.0,0,3,1,2,3,0,3,30.5,"['Respiratory', 'Flu', '']"
37.1,0,1,5,2,5,0,5,43.5,"['Allergy', 'External', 'Pollen Allergy']"
40.4,1,9,1,2,2,0,5,40.0,"['Gastrointestinal', 'Norovirus', '']"
39.3,1,8,1,3,1,0,9,31.4,"['Gastrointestinal', 'Norovirus', '']"
39.5,1,3,3,1,3,0,1,33.7,"['Allergy', 'External', 'Plastic Allergy']"
38.8,0,4,2,4,4,0,5,38.4,"['Respiratory', 'Cold', '']"
39.0,0,1,1,2,1,0,6,29.7,"['Respiratory', 'Flu', '']"
39.2,0,1,3,3,4,0,3,39.2,"['Allergy', 'External', 'Pollen Allergy']"
41.3,0,2,1,4,1,0,4,36.8,"['Respiratory', 'Covid', '']"
38.1,0,1,1,5,5,0,4,39.3,"['Respiratory', 'Cold', '']"
38.6,0,1,1,5,4,0,4,33.8,"['Respiratory', 'Cold', '']"
40.8,0,1,2,5,4,1,6,36.6,"['Respiratory', 'Covid', '']"
37.1,0,1,3,3,3,1,3,35.2,"['Allergy', 'External', 'Pollen Allergy']"
37.0,0,1,1,3,1,0,2,30.3,"['Respiratory', 'Covid', '']"
36.9,0,1,4,2,1,0,2,43.2,"['Allergy', 'External', 'Bee Allergy']"
36.5,0,3,3,4,2,0,3,33.4,"['Respiratory', 'Covid', '']"
39.2,0,2,1,4,3,0,6,29.7,"['Respiratory', 'Cold', '']"
36.3,0,3,1,4,1,0,3,36.4,"['Respiratory', 'Cold', '']"
38.5,0,1,3,2,2,0,1,39.1,"['Allergy', 'External', 'Pollen Allergy']"
41.0,1,4,2,4,5,0,6,35.5,"['Respiratory', 'Cold', '']"
37.7,0,4,5,2,1,0,4,31.7,"['Allergy', 'External', 'Plastic Allergy']"
37.5,1,1,1,2,1,0,3,28.6,"['Respiratory', 'Cold', '']"
41.3,0,4,1,5,3,1,7,36.6,"['Respiratory', 'Covid', '']"
38.2,0,2,3,3,3,0,2,34.4,"['Allergy', 'External', 'Pollen Allergy']"
37.3,0,1,1,3,3,0,3,36.4,"['Respiratory', 'Cold', '']"
34.9,0,1,2,1,1,0,1,39.6,"['Allergy', 'Food Allergy', 'Milk Allergy']"
39.9,1,3,2,5,2,1,6,35.6,"['Respiratory', 'Covid', '']"
35.2,0,5,4,2,1,0,3,36.5,"['Allergy', 'Food Allergy', 'Fish Allergy']"
40.9,1,3,1,4,4,0,8,40.5,"['Respiratory', 'Flu', '']"
41.2,0,2,2,4,2,0,4,29.6,"['Respiratory', 'Cold', '']"
35.9,1,6,5,1,2,0,3,41.8,"['Allergy', 'Food Allergy', 'Fish Allergy']"
37.6,0,1,1,2,2,0,6,31.6,"['Respiratory', 'Flu', '']"
39.5,0,3,5,2,1,0,2,42.6,"['Allergy', 'External', 'Plastic Allergy']"
35.7,1,7,4,1,2,0,4,42.2,"['Allergy', 'Food Allergy', 'Fish Allergy']"
38.7,0,2,4,2,4,0,2,34.6,"['Allergy', 'External', 'Pollen Allergy']"
36.9,0,7,2,1,4,0,7,32.6,"['Allergy', 'Food Allergy', 'Fish Allergy']"
38.7,0,1,2,3,3,0,3,30.6,"['Respiratory', 'Cold', '']"
37.8,0,2,1,2,3,0,1,34.1,"['Respiratory', 'Cold', '']"
36.4,1,1,2,3,2,0,2,33.9,"['Respiratory', 'Covid', '']"
37.2,0,3,1,4,5,0,4,40.8,"['Allergy', 'External', 'Pollen Allergy']"
41.2,1,2,2,4,3,1,5,37.6,"['Respiratory', 'Covid', '']"
40.1,1,1,2,5,2,0,4,38.9,"['Respiratory', 'Covid', '']"
38.4,1,10,2,3,1,0,5,34.2,"['Gastrointestinal', 'Norovirus', '']"
39.9,0,1,5,3,2,1,2,33.7,"['Allergy', 'External', 'Bee Allergy']"
36.9,0,6,4,3,1,0,4,37.6,"['Allergy', 'Food Allergy', 'Fish Allergy']"
38.5,0,2,1,4,5,0,5,32.5,"['Respiratory', 'Cold', '']"
36.1,0,2,3,4,2,0,3,25.9,"['Allergy', 'External', 'Pollen Allergy']"
36.1,0,1,1,4,2,0,2,39.3,"['Respiratory', 'Cold', '']"
37.4,0,2,3,2,3,0,3,45.0,"['Respiratory', 'Cold', '']"
38.0,0,3,2,4,3,0,3,41.4,"['Respiratory', 'Cold', '']"
39.3,0,2,3,4,3,0,4,36.3,"['Allergy', 'External', 'Pollen Allergy']"
38.4,0,1,3,5,4,0,4,33.8,"['Respiratory', 'Cold', '']"
37.7,0,3,4,2,3,0,5,33.2,"['Allergy', 'External', 'Pollen Allergy']"
40.3,0,3,1,2,5,0,6,38.5,"['Respiratory', 'Cold', '']"
39.1,1,1,5,1,2,0,5,44.1,"['Allergy', 'External', 'Plastic Allergy']"
40.4,1,1,2,3,3,0,6,31.1,"['Respiratory', 'Flu', '']"
39.8,0,2,1,4,3,0,4,31.0,"['Respiratory', 'Cold', '']"
36.2,1,6,1,1,2,0,2,40.2,"['Gastrointestinal', 'Food Poisoning', '']"
34.5,1,2,4,1,1,0,1,30.8,"['Allergy', 'Food Allergy', 'Milk Allergy']"
37.8,0,1,1,2,1,0,5,43.5,"['Respiratory', 'Flu', '']"
38.8,1,1,1,4,2,0,3,27.8,"['Respiratory', 'Cold', '']"
36.8,0,1,1,4,2,0,3,38.3,"['Respiratory', 'Cold', '']"
35.5,1,5,1,1,1,0,1,34.0,"['Gastrointestinal', 'Food Poisoning', '']"
40.9,0,2,1,5,3,0,6,40.6,"['Respiratory', 'Cold', '']"
38.4,0,1,2,3,2,1,3,40.1,"['Respiratory', 'Covid', '']"
39.4,0,1,1,4,3,0,5,33.9,"['Respiratory', 'Cold', '']"
38.0,1,7,5,2,2,0,6,32.1,"['Allergy', 'Food Allergy', 'Fish Allergy']"
40.4,1,2,1,1,3,0,5,38.3,"['Respiratory', 'Flu', '']"
40.3,0,2,1,3,3,0,5,42.9,"['Respiratory', 'Cold', '']"
37.0,0,2,1,3,4,0,1,34.2,"['Respiratory', 'Cold', '']"
40.9,1,2,1,2,5,0,8,39.7,"['Respiratory', 'Cold', '']"
39.9,1,3,1,4,3,1,5,43.4,"['Respiratory', 'Covid', '']"
39.4,0,1,1,4,5,0,5,37.7,"['Respiratory', 'Cold', '']"
40.1,0,3,1,5,3,1,6,40.5,"['Respiratory', 'Covid', '']"
37.5,1,8,1,4,3,0,7,40.0,"['Gastrointestinal', 'Norovirus', '']"
38.4,1,2,3,1,1,0,3,32.1,"['Allergy', 'External', 'Plastic Allergy']"
38.2,0,1,5,1,1,1,2,31.9,"['Allergy', 'External', 'Bee Allergy']"
35.9,1,8,3,1,2,0,5,34.5,"['Allergy', 'Food Allergy', 'Fish Allergy']"
38.3,0,2,3,3,4,0,3,35.5,"['Allergy', 'External', 'Pollen Allergy']"
37.9,0,1,4,1,3,1,3,36.6,"['Allergy', 'External', 'Bee Allergy']"
39.8,1,1,3,3,5,0,6,30.4,"['Respiratory', 'Cold', '']"
40.1,0,1,1,4,3,0,5,26.3,"['Respiratory', 'Cold', '']"
41.5,0,1,1,5,2,0,5,34.8,"['Respiratory', 'Cold', '']"
37.9,0,8,4,2,1,0,3,33.8,"['Allergy', 'Food Allergy', 'Fish Allergy']"
39.0,0,3,1,4,5,1,1,40.9,"['Allergy', 'External', 'Pollen Allergy']"
37.7,0,1,2,3,1,0,2,42.9,"['Respiratory', 'Covid', '']"
37.4,1,9,2,2,3,0,6,25.0,"['Gastrointestinal', 'Food Poisoning', '']"
40.9,0,1,1,5,1,0,4,25.0,"['Respiratory', 'Covid', '']"
40.1,0,4,5,2,2,0,5,38.0,"['Allergy', 'External', 'Plastic Allergy']"
37.3,0,1,3,4,1,0,2,29.4,"['Allergy', 'External', 'Bee Allergy']"
36.2,1,4,1,2,2,1,4,29.2,"['Gastrointestinal', 'Food Poisoning', '']"
39.0,0,2,1,2,4,0,7,31.8,"['Respiratory', 'Flu', '']"
38.7,1,3,4,1,2,1,2,39.3,"['Allergy', 'External', 'Bee Allergy']"
39.2,0,1,1,2,3,1,5,36.2,"['Respiratory', 'Flu', '']"
42.4,0,1,1,3,4,0,7,33.9,"['Respiratory', 'Flu', '']"
39.5,1,2,1,5,3,0,2,33.2,"['Respiratory', 'Covid', '']"
39.9,1,1,5,1,4,1,4,27.5,"['Allergy', 'External', 'Bee Allergy']"
36.6,0,8,5,2,2,0,6,37.8,"['Allergy', 'Food Allergy', 'Fish Allergy']"
38.7,0,1,3,3,4,0,1,33.2,"['Allergy', 'External', 'Pollen Allergy']"
39.8,1,2,1,4,4,0,6,33.4,"['Respiratory', 'Cold', '']"
37.6,0,2,1,5,3,0,2,33.0,"['Respiratory', 'Cold', '']"
36.5,0,2,5,1,1,1,1,27.9,"['Allergy', 'External', 'Bee Allergy']"
35.3,1,9,4,4,1,0,4,37.3,"['Allergy', 'Food Allergy', 'Milk Allergy']"
36.3,1,7,1,2,1,0,4,35.0,"['Gastrointestinal', 'Food Poisoning', '']"
36.7,1,7,1,1,1,0,2,39.3,"['Gastrointestinal', 'Norovirus', '']"
39.1,0,1,1,2,4,0,4,45.0,"['Respiratory', 'Cold', '']"
38.2,0,1,2,4,4,0,5,39.5,"['Respiratory', 'Cold', '']"
39.7,0,4,5,1,1,1,3,45.0,"['Allergy', 'External', 'Plastic Allergy']"
39.9,1,1,1,1,3,0,4,36.7,"['Respiratory', 'Flu', '']"
40.1,1,4,2,3,3,0,5,30.7,"['Respiratory', 'Flu', '']"
37.0,0,3,5,2,1,1,3,40.2,"['Allergy', 'External', 'Bee Allergy']"
37.1,1,1,4,1,1,1,2,32.5,"['Allergy', 'External', 'Bee Allergy']"
36.5,1,1,1,3,3,1,5,36.2,"['Respiratory', 'Covid', '']"
38.6,1,1,1,5,2,0,4,36.5,"['Respiratory', 'Covid', '']"
39.4,0,1,2,5,3,0,4,40.9,"['Respiratory', 'Cold', '']"
36.8,0,1,1,5,3,0,4,32.7,"['Respiratory', 'Cold', '']"
39.0,1,7,1,2,1,0,6,35.4,"['Gastrointestinal', 'Norovirus', '']"
37.9,0,2,1,2,4,0,4,37.0,"['Respiratory', 'Flu', '']"
36.6,0,8,3,2,3,0,4,40.7,"['Gastrointestinal', 'Food Poisoning', '']"
36.4,0,1,2,3,3,0,3,31.3,"['Respiratory', 'Cold', '']"
36.7,0,1,1,4,3,0,2,35.3,"['Respiratory', 'Cold', '']"
36.3,0,1,2,3,1,0,3,28.9,"['Respiratory', 'Covid', '']"
36.4,0,1,1,5,1,0,2,34.1,"['Respiratory', 'Cold', '']"
37.3,1,1,2,4,4,0,5,34.7,"['Allergy', 'External', 'Pollen Allergy']"
34.9,0,4,4,1,1,0,4,44.1,"['Allergy', 'Food Allergy', 'Fish Allergy']"
37.1,1,8,3,1,3,0,7,38.6,"['Allergy', 'Food Allergy', 'Fish Allergy']"
38.0,0,2,1,1,1,0,3,34.9,"['Respiratory', 'Flu', '']"
38.3,0,1,4,1,1,0,3,36.4,"['Allergy', 'External', 'Plastic Allergy']"
38.4,0,2,1,4,5,0,4,39.7,"['Respiratory', 'Cold', '']"
38.5,0,3,3,2,1,1,2,29.8,"['Allergy', 'External', 'Bee Allergy']"
38.3,0,3,4,2,2,0,3,36.3,"['Allergy', 'External', 'Pollen Allergy']"
38.2,0,1,4,1,2,0,2,42.6,"['Allergy', 'External', 'Bee Allergy']"
36.4,0,2,1,5,4,0,3,33.5,"['Respiratory', 'Cold', '']"
38.7,0,2,2,4,3,1,3,26.6,"['Respiratory', 'Covid', '']"
40.2,1,2,1,1,1,0,4,27.7,"['Respiratory', 'Flu', '']"
41.5,0,4,1,5,5,0,8,30.0,"['Respiratory', 'Cold', '']"
38.7,0,2,1,5,5,0,7,38.2,"['Respiratory', 'Cold', '']"
37.0,0,2,1,2,2,0,1,37.2,"['Respiratory', 'Cold', '']"
37.5,0,2,1,2,2,1,4,33.7,"['Respiratory', 'Flu', '']"
37.3,0,1,2,2,3,0,1,33.7,"['Respiratory', 'Cold', '']"
